MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
59221.485683,g,16.504,0.061,negative,,
59221.454650,r,20.015,,limit,,
59219.473140,r,20.316,,limit,,
59219.427604,g,16.468,0.048,negative,,
59217.444225,g,16.504,0.044,negative,,
59217.391520,r,19.830,,limit,,
59215.491273,g,16.520,0.037,negative,,
59215.476760,r,19.418,,limit,,
59206.536724,g,16.490,0.069,negative,,
59206.487120,r,19.216,,limit,,
59203.531343,g,16.504,0.048,negative,,
59203.505950,r,20.214,,limit,,
59200.530220,r,19.826,,limit,,
59200.470012,g,16.470,0.055,negative,,
59198.531551,g,16.512,0.044,negative,,
59198.492220,r,20.362,,limit,,
59194.535891,g,16.518,0.041,negative,,
59194.496620,r,20.495,,limit,,
59192.507890,r,18.548,,limit,,
59189.512176,g,16.477,0.039,negative,,
59189.475610,r,19.981,,limit,,
59187.537824,g,16.528,0.035,negative,,
59187.495900,r,19.226,,limit,,
59185.502396,g,16.505,0.055,negative,,
59182.558021,g,16.499,0.053,negative,,
59182.496000,r,19.653,,limit,,
59179.531770,r,20.522,,limit,,
59179.491030,g,16.515,0.038,negative,,
59176.559240,r,19.818,,limit,,
59176.507616,g,16.508,0.043,negative,,
59173.526810,r,19.724,,limit,,
59173.476238,g,16.482,0.051,negative,,
59170.553480,r,20.148,,limit,,
59170.492998,g,16.482,0.063,negative,,
59168.531560,r,20.343,,limit,,
59168.514792,g,16.490,0.049,negative,,
59165.514132,g,16.481,0.052,negative,,
59165.473780,r,20.324,,limit,,
59159.495840,r,19.802,,limit,,
59157.523368,g,16.495,0.045,negative,,
59157.497910,r,19.572,,limit,,
59155.519433,g,16.495,0.045,negative,,
59155.490840,r,19.635,,limit,,
59152.547743,g,16.520,0.050,negative,,
59152.491220,r,19.225,,limit,,
59045.239954,g,16.477,0.048,negative,,
59039.178727,g,16.480,0.043,negative,,
59036.199965,g,16.491,0.047,negative,,
59031.178032,g,16.467,0.072,negative,,
59028.206343,g,16.475,0.038,negative,,
59025.226354,g,16.453,0.044,negative,,
59019.263727,g,16.491,0.058,negative,,
59019.216240,r,20.694,,limit,,
59015.225090,r,20.306,,limit,,
59012.237450,r,20.802,,limit,,
59009.237095,g,16.519,0.040,negative,,
59009.174690,r,20.227,,limit,,
59004.237260,r,19.889,,limit,,
59004.195046,g,16.468,0.066,negative,,
59001.172211,g,16.467,0.060,negative,,
58997.246690,r,20.650,,limit,,
58997.180231,g,16.471,0.051,negative,,
58994.250208,g,16.472,0.050,negative,,
58994.194660,r,20.753,,limit,,
58991.222450,r,20.834,,limit,,
58991.183785,g,16.475,0.051,negative,,
58985.191169,g,16.492,0.071,negative,,
58980.257000,r,20.878,,limit,,
58980.200428,g,16.508,0.041,negative,,
58977.214900,r,17.218,,limit,,
58977.177512,g,16.416,0.055,negative,,
58976.282480,r,19.831,,limit,,
58974.274480,r,19.787,,limit,,
58974.200914,g,16.485,0.045,negative,,
58971.261227,g,16.486,0.036,negative,,
58971.221520,r,20.178,,limit,,
58970.239097,g,16.483,0.050,negative,,
58968.278044,g,16.488,0.045,negative,,
58968.259572,g,16.480,0.059,negative,,
58968.198450,r,20.733,,limit,,
58965.279700,r,20.711,,limit,,
58965.238518,g,16.480,0.050,negative,,
58962.259200,r,20.722,,limit,,
58962.239838,g,16.484,0.056,negative,,
58956.281010,r,20.464,,limit,,
58954.302685,g,16.499,0.048,negative,,
58954.270280,r,20.570,,limit,,
58944.363190,r,19.624,,limit,,
58939.390560,r,18.414,,limit,,
58939.342373,g,16.479,0.079,negative,,
58936.403390,r,20.618,,limit,,
58936.279097,g,16.513,0.053,negative,,
58915.452720,g,16.496,0.051,negative,,
58915.429760,r,19.466,,limit,,
58914.429826,g,16.483,0.058,negative,,
58914.366420,r,19.988,,limit,,
