MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
60205.179884,r,16.230,0.048,negative,,
60205.158715,g,18.765,0.069,negative,,
60198.243982,g,18.739,0.089,negative,,
60195.175127,g,18.753,0.108,negative,,
60193.305324,r,16.233,0.038,negative,,
60193.238889,g,18.744,0.108,negative,,
60187.217859,r,16.223,0.052,negative,,
60187.201782,g,18.668,0.127,negative,,
60185.207627,r,16.226,0.050,negative,,
60185.164734,g,18.749,0.129,negative,,
60183.320162,g,18.716,0.092,negative,,
60183.200393,r,16.208,0.046,negative,,
60181.326806,g,18.769,0.126,negative,,
60181.249942,r,16.253,0.032,negative,,
60179.219896,g,18.762,0.093,negative,,
60179.183148,r,16.229,0.045,negative,,
60174.322859,g,18.732,0.080,negative,,
60174.240937,r,16.236,0.037,negative,,
60172.257558,g,18.733,0.094,negative,,
60172.182963,r,16.216,0.041,negative,,
60170.322917,g,18.744,0.079,negative,,
60170.290926,r,16.232,0.048,negative,,
60168.329074,r,16.233,0.046,negative,,
60164.278947,r,16.238,0.045,negative,,
60162.326771,r,16.215,0.043,negative,,
60162.223426,g,18.732,0.079,negative,,
60160.327558,g,18.778,0.109,negative,,
60160.186065,r,16.235,0.044,negative,,
60156.344849,r,16.306,0.090,negative,,
60156.225000,g,18.003,,limit,,
60153.405683,g,18.665,0.079,negative,,
60153.237211,r,16.214,0.050,negative,,
60151.386250,r,16.227,0.051,negative,,
60151.346817,g,18.767,0.084,negative,,
60149.392824,r,16.234,0.048,negative,,
60149.356007,g,18.753,0.091,negative,,
60147.327604,g,18.760,0.085,negative,,
60147.262593,r,16.228,0.046,negative,,
60145.340868,g,18.713,0.069,negative,,
60145.302662,r,20.484,,limit,,
60143.430174,g,18.798,0.098,negative,,
60143.363542,r,16.230,0.047,negative,,
60141.303264,g,18.096,,limit,,
60141.262349,r,16.241,0.110,negative,,
60139.282245,r,16.239,0.047,negative,,
60139.241875,g,18.742,0.089,negative,,
60137.379468,g,18.757,0.082,negative,,
60137.241701,r,16.226,0.038,negative,,
60135.286076,r,16.215,0.038,negative,,
60135.262836,g,18.775,0.087,negative,,
60132.202280,r,16.216,0.037,negative,,
60127.279618,r,16.233,0.042,negative,,
60127.196863,g,18.744,0.109,negative,,
60125.380058,g,18.772,0.113,negative,,
60125.277141,r,16.208,0.050,negative,,
60123.277141,g,18.720,0.082,negative,,
60121.395648,g,18.751,0.097,negative,,
60121.300393,r,16.218,0.036,negative,,
60118.385243,g,18.723,0.121,negative,,
60116.343819,g,18.711,0.091,negative,,
60116.248519,r,16.217,0.055,negative,,
60114.349653,r,16.233,0.046,negative,,
60114.263449,g,18.799,0.082,negative,,
60111.430544,g,18.742,0.062,negative,,
60109.346458,r,16.228,0.043,negative,,
60109.308472,g,18.745,0.071,negative,,
60104.343148,r,16.235,0.046,negative,,
60102.282917,g,18.438,0.299,negative,,
60100.259329,r,16.212,0.053,negative,,
60100.228958,g,18.687,0.132,negative,,
60098.362801,r,16.216,0.053,negative,,
60098.281597,g,19.308,,limit,,
