MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
59352.296435,r,17.207,0.047,negative,,
59349.364768,g,20.199,0.150,negative,,
59349.318854,r,17.183,0.053,negative,,
59345.379387,g,20.147,0.234,negative,,
59343.329907,r,17.170,0.065,negative,,
59343.281157,g,19.943,0.208,negative,,
59341.317708,g,20.343,0.153,negative,,
59341.282604,r,17.190,0.050,negative,,
59339.373553,g,20.236,0.195,negative,,
59339.318611,r,17.199,0.048,negative,,
59336.337419,r,17.216,0.046,negative,,
59336.337419,r,17.216,0.046,negative,,
59336.337419,r,17.216,0.046,negative,,
59336.288935,g,20.167,0.197,negative,,
59336.288935,g,20.167,0.197,negative,,
59336.288935,g,20.167,0.197,negative,,
59334.356898,r,17.201,0.052,negative,,
59334.237720,g,19.969,0.224,negative,,
59328.330764,g,19.566,,limit,,
59328.277662,r,17.205,0.055,negative,,
59324.378924,g,20.290,0.245,negative,,
59324.290463,r,17.213,0.036,negative,,
59324.290463,r,17.213,0.036,negative,,
59324.290463,r,17.213,0.036,negative,,
59322.354190,g,20.094,0.217,negative,,
59322.308738,r,17.218,0.043,negative,,
59320.478947,r,17.205,0.041,negative,,
59317.478623,g,20.235,0.166,negative,,
59317.399525,r,17.197,0.057,negative,,
59315.373044,r,17.172,0.047,negative,,
59315.326667,g,20.045,0.173,negative,,
59313.476724,g,20.256,0.268,negative,,
59313.437187,r,17.195,0.050,negative,,
59311.463611,r,17.200,0.053,negative,,
59311.374433,g,20.434,0.194,negative,,
59309.382211,r,17.215,0.041,negative,,
59309.369433,g,20.088,0.183,negative,,
59307.383588,g,20.379,0.203,negative,,
59307.360579,r,17.205,0.046,negative,,
59302.413599,r,17.222,0.059,negative,,
59302.388692,g,19.182,,limit,,
59300.410567,r,17.246,0.058,negative,,
59300.391887,g,18.939,,limit,,
59297.404479,r,17.207,0.041,negative,,
59297.350602,g,19.774,0.233,negative,,
59295.405093,r,17.215,0.052,negative,,
59295.320509,g,19.511,,limit,,
59291.499329,g,20.091,0.229,negative,,
59291.382014,r,17.204,0.062,negative,,
59280.443993,r,17.196,0.043,negative,,
59280.402986,g,20.174,0.268,negative,,
59276.441991,g,19.540,,limit,,
59274.461887,g,19.300,0.257,negative,,
59274.423472,r,17.276,0.072,negative,,
59272.461794,r,17.261,0.048,negative,,
59272.424664,g,18.942,,limit,,
59270.498252,r,17.216,0.042,negative,,
59270.426435,g,19.755,0.300,negative,,
59268.479167,r,17.191,0.043,negative,,
59266.387975,r,17.259,0.055,negative,,
59264.485243,g,20.264,0.184,negative,,
59260.499259,g,18.819,,limit,,
