MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
59874.388356,g,19.874,0.130,negative,,
59874.334560,r,19.045,0.101,negative,,
59872.368438,r,18.960,0.071,negative,,
59872.336806,g,19.839,0.140,negative,,
59870.380463,r,18.948,0.094,negative,,
59870.357662,g,19.787,0.143,negative,,
59866.356887,r,18.964,0.102,negative,,
59866.294178,g,19.639,0.196,negative,,
59864.398681,g,19.129,,limit,,
59864.339711,r,19.080,0.130,negative,,
59862.448565,r,19.127,0.167,negative,,
59862.378333,g,18.941,,limit,,
59860.404780,r,19.001,0.148,negative,,
59858.419259,g,19.827,0.147,negative,,
59858.356458,r,19.073,0.115,negative,,
59856.279502,g,19.663,,limit,,
59854.337431,r,19.061,0.077,negative,,
59851.461285,g,19.812,0.148,negative,,
59851.419201,r,19.008,0.080,negative,,
59849.483241,r,19.078,0.115,negative,,
59849.441782,g,19.865,0.137,negative,,
59847.420116,r,18.961,0.065,negative,,
59847.384815,g,19.763,0.181,negative,,
59844.443970,g,19.908,0.135,negative,,
59844.399525,r,18.997,0.083,negative,,
59842.440613,g,19.775,0.176,negative,,
59842.407477,r,18.989,0.097,negative,,
59840.485741,g,19.790,0.151,negative,,
59840.426481,g,19.832,0.158,negative,,
59829.484132,g,20.007,0.173,negative,,
59829.476019,r,18.994,0.080,negative,,
59826.443137,r,19.037,0.072,negative,,
59824.462072,r,19.037,0.076,negative,,
59824.421076,g,19.738,0.153,negative,,
59821.489028,r,19.033,0.071,negative,,
59821.451956,g,19.853,0.161,negative,,
59817.489120,r,18.978,0.068,negative,,
59817.442512,g,19.748,0.154,negative,,
59814.485093,r,19.018,0.088,negative,,
59814.441435,g,19.829,0.174,negative,,
59810.474468,r,19.097,0.111,negative,,
59810.399155,g,19.207,,limit,,
59808.477234,g,19.602,,limit,,
59808.459421,r,19.635,,limit,,
59806.462882,g,19.288,,limit,,
59806.399815,r,18.792,0.156,negative,,
59803.462650,g,19.152,,limit,,
59803.419016,r,19.018,0.128,negative,,
59801.442431,r,19.051,0.107,negative,,
59801.403831,g,19.169,,limit,,
59798.436620,g,19.886,0.198,negative,,
59795.452801,r,19.067,0.158,negative,,
59795.424954,g,18.117,,limit,,
59793.463357,g,19.855,0.173,negative,,
59628.133600,r,19.034,0.120,negative,,
59625.172766,g,18.871,,limit,,
59625.131400,r,19.010,0.102,negative,,
59623.154711,g,19.546,0.163,negative,,
59623.133032,r,18.978,0.099,negative,,
59537.351806,r,19.120,0.088,negative,,
59537.277257,g,18.461,,limit,,
59532.353657,r,19.145,0.121,negative,,
59532.275440,g,19.830,0.220,negative,,
59530.286667,g,19.767,0.247,negative,,
59530.256551,r,18.992,0.100,negative,,
59527.298090,g,20.455,,limit,,
59525.318125,g,19.787,0.109,negative,,
59525.297685,r,19.030,0.078,negative,,
59523.316701,g,19.860,0.154,negative,,
59523.255359,r,19.049,0.072,negative,,
59521.298160,g,19.893,0.126,negative,,
59521.259005,r,19.020,0.092,negative,,
59518.339676,g,19.867,0.140,negative,,
59518.316181,r,19.004,0.064,negative,,
59512.317859,r,19.091,0.093,negative,,
59505.358495,r,19.126,0.141,negative,,
59505.225521,g,18.876,,limit,,
59503.358947,r,19.050,0.139,negative,,
59503.336157,g,19.436,,limit,,
59498.409352,g,20.167,,limit,,
59494.358310,g,20.154,,limit,,
59489.378148,g,19.723,0.137,negative,,
59489.378148,g,19.723,0.137,negative,,
59487.435648,g,19.757,0.167,negative,,
59484.401250,g,20.073,0.269,negative,,
59484.335232,r,20.046,,limit,,
59479.401354,r,18.995,0.131,negative,,
59477.400000,r,19.098,0.127,negative,,
59477.337940,g,19.066,,limit,,
59474.423414,g,19.905,0.122,negative,,
59474.319479,r,19.087,0.142,negative,,
59471.442083,r,19.042,0.092,negative,,
59471.379468,g,19.766,0.174,negative,,
59469.436713,g,19.774,0.137,negative,,
59469.399861,r,19.049,0.078,negative,,
59467.456088,g,20.464,,limit,,
59467.399884,r,19.091,0.091,negative,,
59465.439236,g,19.785,0.136,negative,,
59463.440799,g,19.829,0.130,negative,,
59463.415556,r,19.057,0.073,negative,,
59460.478183,r,19.090,0.097,negative,,
59460.457222,g,19.772,0.143,negative,,
59456.482732,g,20.014,0.233,negative,,
59453.434005,g,19.963,0.258,negative,,
59449.400301,r,18.424,,limit,,
59444.467720,r,19.014,0.074,negative,,
59444.439630,g,20.132,,limit,,
59442.466528,g,20.491,,limit,,
59442.457940,r,19.029,0.087,negative,,
59439.442384,g,20.036,,limit,,
59436.440752,g,20.377,,limit,,
59434.463160,r,19.031,0.083,negative,,
59434.441308,g,19.710,0.155,negative,,
59429.442940,g,20.126,,limit,,
59427.442697,r,19.063,0.119,negative,,
59264.163206,r,19.013,0.200,negative,,
59264.134896,g,19.715,0.217,negative,,
59262.149884,g,19.482,0.227,negative,,
59256.185544,r,19.073,0.132,negative,,
59256.129190,g,19.728,0.166,negative,,
59254.149780,r,20.329,,limit,,
59254.129039,g,19.983,0.189,negative,,
59252.148414,r,18.943,0.086,negative,,
59252.128171,g,19.973,0.144,negative,,
59250.172350,r,19.104,0.184,negative,,
59248.166516,r,19.014,0.093,negative,,
59248.127338,g,19.827,0.159,negative,,
59232.110243,g,19.853,0.146,negative,,
59230.171759,g,19.809,0.166,negative,,
59228.170300,g,19.734,,limit,,
59228.129280,r,18.715,,limit,,
59226.191960,g,19.652,,limit,,
59226.149306,r,19.147,0.177,negative,,
59224.214861,r,19.134,0.209,negative,,
