MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
58883.530139,r,19.126,0.157,positive,,
58883.529155,r,19.198,0.136,positive,,
58883.528681,r,19.231,0.154,positive,,
58883.527708,r,19.208,0.176,positive,,
58883.509086,r,19.276,0.174,positive,,
58883.467905,g,19.751,0.214,positive,,
58883.467454,g,19.733,0.176,positive,,
58883.448461,g,19.681,0.151,positive,,
58883.448009,g,19.682,0.136,positive,,
58883.447558,g,19.736,0.164,positive,,
58881.532546,r,19.069,0.096,positive,,
58881.472014,g,19.847,0.149,positive,,
58881.471123,g,19.775,0.175,positive,,
58881.452755,g,19.728,0.188,positive,,
58881.451331,g,19.803,0.124,positive,,
58881.450880,g,19.621,0.163,positive,,
58881.363484,r,19.073,0.100,positive,,
58881.361644,r,19.110,0.093,positive,,
58881.344340,r,19.158,0.101,positive,,
58881.343854,r,19.151,0.104,positive,,
58880.512442,r,19.134,0.091,positive,,
58880.511991,r,19.180,0.105,positive,,
58880.511505,r,19.132,0.090,positive,,
58880.511065,r,19.107,0.098,positive,,
58880.469444,g,19.840,0.165,positive,,
58880.468993,g,19.726,0.171,positive,,
58880.452361,g,19.785,0.168,positive,,
58880.451910,g,19.649,0.133,positive,,
58879.495625,g,19.671,0.210,positive,,
58879.474653,g,19.897,0.221,positive,,
58879.370567,r,19.132,0.188,positive,,
58879.370069,r,19.128,0.196,positive,,
58879.368079,r,19.077,0.129,positive,,
58879.342627,r,19.259,0.171,positive,,
58879.244190,g,19.310,,limit,,
58879.243287,g,19.463,0.266,positive,,
58878.496262,g,19.679,0.170,positive,,
58878.495359,g,19.638,0.146,positive,,
58878.493970,g,19.779,0.228,positive,,
58878.395891,g,19.603,0.139,positive,,
58878.368090,r,19.072,0.148,positive,,
58878.367604,r,19.091,0.151,positive,,
58878.365139,r,19.100,0.147,positive,,
58878.345961,r,19.173,0.155,positive,,
58878.345069,r,19.040,0.113,positive,,
58877.534768,g,19.782,0.160,positive,,
58877.534329,g,19.806,0.164,positive,,
58877.489780,r,19.076,0.076,positive,,
58877.489329,r,19.114,0.100,positive,,
58877.488426,r,19.107,0.130,positive,,
58877.382373,g,19.686,0.132,positive,,
58877.322512,r,19.175,0.144,positive,,
58876.511354,g,19.728,0.163,positive,,
58876.511354,g,19.718,0.161,positive,,
58876.509109,g,19.871,0.203,positive,,
58876.509109,g,19.855,0.203,positive,,
58876.368391,g,19.710,0.108,positive,,
58876.368391,g,19.709,0.108,positive,,
58876.365880,g,19.806,0.156,positive,,
58876.365880,g,19.802,0.156,positive,,
58876.343079,r,19.101,0.093,positive,,
58876.329537,r,19.095,0.085,positive,,
58876.300232,r,19.075,0.098,positive,,
58876.299329,r,19.034,0.100,positive,,
58875.515127,r,19.151,0.116,positive,,
58875.514224,r,19.300,0.111,positive,,
58875.511482,r,19.100,0.105,positive,,
58875.510579,r,19.042,0.100,positive,,
58875.448380,g,19.469,0.169,positive,,
58875.446586,g,19.527,0.176,positive,,
58875.446134,g,19.675,0.166,positive,,
58875.444294,g,19.812,0.212,positive,,
58875.442014,g,19.683,0.144,positive,,
58875.306782,r,19.142,0.108,positive,,
58874.392569,g,19.643,0.184,positive,,
58874.391630,g,18.995,,limit,,
58874.299479,r,19.185,0.120,positive,,
58873.510405,r,19.042,0.103,positive,,
58873.509907,r,19.015,0.092,positive,,
58873.389120,g,19.701,0.102,positive,,
58873.388218,g,19.790,0.135,positive,,
58873.386829,g,19.631,0.124,positive,,
58873.364317,g,19.585,0.133,positive,,
58873.286991,r,18.991,0.091,positive,,
58873.284711,r,18.976,0.096,positive,,
58872.429580,g,20.500,,limit,,
58872.428646,g,19.707,0.143,positive,,
58872.428160,g,19.691,0.184,positive,,
58871.526099,r,19.014,0.120,positive,,
58871.524271,r,18.971,0.101,positive,,
58871.513808,r,18.907,0.088,positive,,
58871.513356,r,19.011,0.128,positive,,
58871.512454,r,19.122,0.123,positive,,
58871.465301,g,19.661,0.165,positive,,
58871.453935,g,19.587,0.184,positive,,
58871.452558,g,19.670,0.161,positive,,
58871.451169,g,19.604,0.152,positive,,
58871.411817,g,19.659,0.116,positive,,
58867.495440,r,18.947,0.099,positive,,
58867.473287,r,18.894,0.079,positive,,
58867.430312,g,19.672,0.138,positive,,
58867.408206,g,19.611,0.132,positive,,
58866.554350,g,20.379,,limit,,
58866.519271,r,18.952,0.098,positive,,
58866.412940,g,19.683,0.162,positive,,
58864.408840,g,20.069,,limit,,
58864.331863,r,18.906,0.093,positive,,
58862.486713,g,19.384,0.170,positive,,
58862.471053,g,19.651,0.256,positive,,
58862.442616,g,19.601,0.265,positive,,
58862.409768,r,18.939,0.124,positive,,
58862.381169,r,18.855,0.095,positive,,
58861.554028,r,18.695,0.109,positive,,
58861.451169,g,19.418,0.214,positive,,
58860.312627,r,18.648,0.124,positive,,
58860.311724,r,18.869,0.165,positive,,
58859.556146,g,19.489,0.215,positive,,
58859.531863,g,19.416,0.270,positive,,
58859.487176,r,18.920,0.120,positive,,
58859.473160,r,18.837,0.104,positive,,
58859.451296,r,18.829,0.126,positive,,
58859.373634,r,18.872,0.131,positive,,
58859.372720,r,18.947,0.177,positive,,
58859.308796,r,18.863,0.179,positive,,
58859.284398,r,18.849,0.228,positive,,
58855.558438,r,18.788,0.089,positive,,
58855.557083,r,18.691,0.072,positive,,
58855.556157,r,18.735,0.092,positive,,
58855.554803,r,18.776,0.092,positive,,
58855.512315,g,19.403,0.111,positive,,
58855.510880,g,19.445,0.129,positive,,
58855.498796,g,19.445,0.126,positive,,
